;account_id;district_id;frequency;date
1582;3482;70;monthly issuance;Tue, Jan 03, '95
1583;4503;50;monthly issuance;Tue, Jan 03, '95
1584;2077;29;monthly issuance;Wed, Jan 04, '95
1585;685;37;weekly issuance;Wed, Jan 04, '95
1586;2163;17;monthly issuance;Thu, Jan 05, '95
1587;2239;25;monthly issuance;Thu, Jan 05, '95
1588;1706;1;monthly issuance;Thu, Jan 05, '95
1589;7795;64;monthly issuance;Thu, Jan 05, '95
1590;3128;1;monthly issuance;Fri, Jan 06, '95
1591;2978;74;monthly issuance;Fri, Jan 06, '95
1592;3141;1;weekly issuance;Fri, Jan 06, '95
1593;3250;1;monthly issuance;Fri, Jan 06, '95
1594;1955;49;monthly issuance;Sat, Jan 07, '95
1595;5650;10;issuance after transaction;Sun, Jan 08, '95
1596;3641;7;monthly issuance;Mon, Jan 09, '95
1597;2923;43;monthly issuance;Tue, Jan 10, '95
1598;8092;54;monthly issuance;Wed, Jan 11, '95
1599;2421;18;monthly issuance;Wed, Jan 11, '95
1600;1437;50;monthly issuance;Fri, Jan 13, '95
1601;756;65;monthly issuance;Fri, Jan 13, '95
1602;3244;56;monthly issuance;Sat, Jan 14, '95
1603;10630;41;monthly issuance;Sun, Jan 15, '95
1604;3981;23;monthly issuance;Sun, Jan 15, '95
1605;3812;72;monthly issuance;Mon, Jan 16, '95
1606;4368;1;monthly issuance;Mon, Jan 16, '95
1607;2729;40;monthly issuance;Mon, Jan 16, '95
1608;2446;3;monthly issuance;Mon, Jan 16, '95
1609;839;16;monthly issuance;Tue, Jan 17, '95
1610;1625;1;monthly issuance;Tue, Jan 17, '95
1611;2563;48;monthly issuance;Tue, Jan 17, '95
1612;1414;58;monthly issuance;Tue, Jan 17, '95
1613;7562;72;weekly issuance;Tue, Jan 17, '95
1614;2185;67;monthly issuance;Wed, Jan 18, '95
1615;1446;57;monthly issuance;Wed, Jan 18, '95
1616;915;72;monthly issuance;Wed, Jan 18, '95
1617;3777;70;monthly issuance;Thu, Jan 19, '95
1618;2414;1;monthly issuance;Thu, Jan 19, '95
1619;9814;64;weekly issuance;Thu, Jan 19, '95
1620;2681;28;monthly issuance;Thu, Jan 19, '95
1621;484;1;monthly issuance;Fri, Jan 20, '95
1622;217;77;monthly issuance;Fri, Jan 20, '95
1623;9030;72;monthly issuance;Sat, Jan 21, '95
1624;2352;70;monthly issuance;Sat, Jan 21, '95
1625;1526;52;monthly issuance;Sun, Jan 22, '95
1626;3841;8;monthly issuance;Sun, Jan 22, '95
1627;270;27;monthly issuance;Mon, Jan 23, '95
1628;1914;27;monthly issuance;Tue, Jan 24, '95
1629;2054;1;monthly issuance;Tue, Jan 24, '95
1630;2111;42;weekly issuance;Wed, Jan 25, '95
1631;1769;39;monthly issuance;Wed, Jan 25, '95
1632;2663;64;monthly issuance;Wed, Jan 25, '95
1633;4103;38;monthly issuance;Wed, Jan 25, '95
1634;5735;52;monthly issuance;Wed, Jan 25, '95
1635;3362;73;monthly issuance;Wed, Jan 25, '95
1636;2755;20;monthly issuance;Thu, Jan 26, '95
1637;3235;8;monthly issuance;Thu, Jan 26, '95
1638;795;25;monthly issuance;Fri, Jan 27, '95
1639;1548;47;monthly issuance;Fri, Jan 27, '95
1640;650;3;monthly issuance;Sat, Jan 28, '95
1641;11042;72;monthly issuance;Sun, Jan 29, '95
1642;3421;31;monthly issuance;Wed, Feb 01, '95
1643;1112;48;monthly issuance;Fri, Feb 03, '95
1644;3583;40;monthly issuance;Fri, Feb 03, '95
1645;4001;54;monthly issuance;Sat, Feb 04, '95
1646;393;46;monthly issuance;Sat, Feb 04, '95
1647;2718;29;monthly issuance;Sun, Feb 05, '95
1648;1496;57;monthly issuance;Sun, Feb 05, '95
1649;2968;15;monthly issuance;Sun, Feb 05, '95
1650;1889;59;monthly issuance;Mon, Feb 06, '95
1651;789;39;monthly issuance;Mon, Feb 06, '95
1652;7614;62;monthly issuance;Wed, Feb 08, '95
1653;8159;26;monthly issuance;Wed, Feb 08, '95
1654;2151;38;monthly issuance;Wed, Feb 08, '95
1655;3865;50;monthly issuance;Thu, Feb 09, '95
1656;4109;54;monthly issuance;Thu, Feb 09, '95
1657;515;57;monthly issuance;Thu, Feb 09, '95
1658;3817;70;monthly issuance;Fri, Feb 10, '95
1659;2268;1;monthly issuance;Sat, Feb 11, '95
1660;388;59;monthly issuance;Sat, Feb 11, '95
1661;3623;59;monthly issuance;Sun, Feb 12, '95
1662;1967;26;weekly issuance;Mon, Feb 13, '95
1663;4727;2;monthly issuance;Mon, Feb 13, '95
1664;3466;64;monthly issuance;Thu, Feb 16, '95
1665;3297;53;monthly issuance;Fri, Feb 17, '95
1666;607;16;monthly issuance;Fri, Feb 17, '95
1667;1858;72;monthly issuance;Sat, Feb 18, '95
1668;3978;59;monthly issuance;Sat, Feb 18, '95
1669;70;8;monthly issuance;Sat, Feb 18, '95
1670;781;33;monthly issuance;Sun, Feb 19, '95
1671;10884;65;monthly issuance;Mon, Feb 20, '95
1672;2688;72;monthly issuance;Mon, Feb 20, '95
1673;1772;31;weekly issuance;Mon, Feb 20, '95
1674;2490;22;monthly issuance;Tue, Feb 21, '95
1675;2047;20;monthly issuance;Tue, Feb 21, '95
1676;3839;1;monthly issuance;Tue, Feb 21, '95
1677;1633;51;monthly issuance;Wed, Feb 22, '95
1678;763;1;monthly issuance;Thu, Feb 23, '95
1679;4161;1;monthly issuance;Thu, Feb 23, '95
1680;2431;74;monthly issuance;Thu, Feb 23, '95
1681;3753;28;monthly issuance;Fri, Feb 24, '95
1682;1778;15;monthly issuance;Sat, Feb 25, '95
1683;2911;33;monthly issuance;Sat, Feb 25, '95
1684;3710;1;monthly issuance;Sat, Feb 25, '95
1685;1702;56;monthly issuance;Mon, Feb 27, '95
1686;3737;34;monthly issuance;Wed, Mar 01, '95
1687;190;74;monthly issuance;Thu, Mar 02, '95
1688;2865;1;monthly issuance;Fri, Mar 03, '95
1689;3014;75;weekly issuance;Fri, Mar 03, '95
1690;2680;46;monthly issuance;Fri, Mar 03, '95
1691;1129;35;monthly issuance;Fri, Mar 03, '95
1692;3233;31;monthly issuance;Fri, Mar 03, '95
1693;1287;35;monthly issuance;Sat, Mar 04, '95
1694;9897;1;monthly issuance;Sat, Mar 04, '95
1695;30;36;monthly issuance;Sat, Mar 04, '95
1696;2367;28;monthly issuance;Sat, Mar 04, '95
1697;3826;34;monthly issuance;Sun, Mar 05, '95
1698;376;25;monthly issuance;Sun, Mar 05, '95
1699;1108;26;monthly issuance;Thu, Mar 09, '95
1700;108;53;monthly issuance;Fri, Mar 10, '95
1701;1802;75;monthly issuance;Fri, Mar 10, '95
1702;3230;1;monthly issuance;Sat, Mar 11, '95
1703;3989;19;monthly issuance;Sat, Mar 11, '95
1704;2723;75;monthly issuance;Sun, Mar 12, '95
1705;7859;52;monthly issuance;Tue, Mar 14, '95
1706;7606;21;monthly issuance;Wed, Mar 15, '95
1707;158;37;monthly issuance;Wed, Mar 15, '95
1708;6397;48;monthly issuance;Wed, Mar 15, '95
1709;150;73;monthly issuance;Thu, Mar 16, '95
1710;3402;76;weekly issuance;Thu, Mar 16, '95
1711;2810;66;monthly issuance;Thu, Mar 16, '95
1712;586;54;monthly issuance;Thu, Mar 16, '95
1713;1261;52;monthly issuance;Sat, Mar 18, '95
1714;2856;25;monthly issuance;Sat, Mar 18, '95
1715;288;25;monthly issuance;Sat, Mar 18, '95
1716;3750;77;monthly issuance;Sat, Mar 18, '95
1717;1174;70;monthly issuance;Tue, Mar 21, '95
1718;1306;1;monthly issuance;Wed, Mar 22, '95
1719;5541;43;monthly issuance;Fri, Mar 24, '95
1720;1;18;monthly issuance;Fri, Mar 24, '95
1721;981;66;monthly issuance;Sat, Mar 25, '95
1722;767;25;monthly issuance;Sun, Mar 26, '95
1723;608;32;monthly issuance;Mon, Mar 27, '95
1724;1757;75;monthly issuance;Mon, Mar 27, '95
1725;6609;16;monthly issuance;Mon, Mar 27, '95
1726;870;70;monthly issuance;Mon, Mar 27, '95
1727;227;27;monthly issuance;Tue, Mar 28, '95
1728;568;18;monthly issuance;Tue, Mar 28, '95
1729;1254;74;monthly issuance;Tue, Mar 28, '95
1730;1540;1;monthly issuance;Wed, Mar 29, '95
1731;1692;56;monthly issuance;Wed, Mar 29, '95
1732;1249;67;monthly issuance;Thu, Mar 30, '95
1733;95;1;monthly issuance;Thu, Mar 30, '95
1734;1561;66;monthly issuance;Sat, Apr 01, '95
1735;2540;54;monthly issuance;Sat, Apr 01, '95
1736;248;1;monthly issuance;Sun, Apr 02, '95
1737;9493;64;monthly issuance;Sun, Apr 02, '95
1738;5126;58;monthly issuance;Mon, Apr 03, '95
1739;231;22;monthly issuance;Mon, Apr 03, '95
1740;2203;47;monthly issuance;Tue, Apr 04, '95
1741;6910;76;monthly issuance;Tue, Apr 04, '95
1742;1986;46;monthly issuance;Tue, Apr 04, '95
1743;2839;70;monthly issuance;Tue, Apr 04, '95
1744;1479;54;monthly issuance;Tue, Apr 04, '95
1745;3147;54;monthly issuance;Wed, Apr 05, '95
1746;6289;64;monthly issuance;Wed, Apr 05, '95
1747;1590;77;monthly issuance;Fri, Apr 07, '95
1748;7418;21;monthly issuance;Fri, Apr 07, '95
1749;19;21;monthly issuance;Fri, Apr 07, '95
1750;842;62;monthly issuance;Fri, Apr 07, '95
1751;1821;70;monthly issuance;Fri, Apr 07, '95
1752;206;61;monthly issuance;Sat, Apr 08, '95
1753;3109;18;monthly issuance;Sat, Apr 08, '95
1754;7815;19;weekly issuance;Sun, Apr 09, '95
1755;7136;12;weekly issuance;Sun, Apr 09, '95
1756;1228;62;monthly issuance;Sun, Apr 09, '95
1757;893;53;monthly issuance;Wed, Apr 12, '95
1758;3702;53;monthly issuance;Thu, Apr 13, '95
1759;4852;47;monthly issuance;Thu, Apr 13, '95
1760;2750;13;monthly issuance;Thu, Apr 13, '95
1761;1046;1;monthly issuance;Fri, Apr 14, '95
1762;3729;31;monthly issuance;Fri, Apr 14, '95
1763;1862;19;weekly issuance;Sat, Apr 15, '95
1764;1309;1;monthly issuance;Sat, Apr 15, '95
1765;1315;13;monthly issuance;Mon, Apr 17, '95
1766;3321;17;monthly issuance;Tue, Apr 18, '95
1767;3231;73;monthly issuance;Tue, Apr 18, '95
1768;5724;14;issuance after transaction;Wed, Apr 19, '95
1769;3823;74;monthly issuance;Wed, Apr 19, '95
1770;2726;18;monthly issuance;Thu, Apr 20, '95
1771;1038;64;monthly issuance;Thu, Apr 20, '95
1772;7861;34;monthly issuance;Sat, Apr 22, '95
1773;819;20;monthly issuance;Sat, Apr 22, '95
1774;455;54;monthly issuance;Sun, Apr 23, '95
1775;3930;37;monthly issuance;Tue, Apr 25, '95
1776;4423;39;monthly issuance;Wed, Apr 26, '95
1777;267;38;monthly issuance;Wed, Apr 26, '95
1778;922;61;monthly issuance;Thu, Apr 27, '95
1779;3735;1;monthly issuance;Thu, Apr 27, '95
1780;3449;1;monthly issuance;Thu, Apr 27, '95
1781;2751;31;monthly issuance;Fri, Apr 28, '95
1782;404;41;monthly issuance;Fri, Apr 28, '95
1783;2547;74;monthly issuance;Fri, Apr 28, '95
1784;1248;22;monthly issuance;Sat, Apr 29, '95
1785;2331;8;monthly issuance;Sat, Apr 29, '95
1786;1010;61;monthly issuance;Mon, May 01, '95
1787;54;4;monthly issuance;Tue, May 02, '95
1788;2364;33;monthly issuance;Wed, May 03, '95
1789;1280;70;monthly issuance;Wed, May 03, '95
1790;2931;36;monthly issuance;Thu, May 04, '95
1791;10351;23;monthly issuance;Thu, May 04, '95
1792;3936;39;monthly issuance;Thu, May 04, '95
1793;5194;1;issuance after transaction;Fri, May 05, '95
1794;3464;25;monthly issuance;Fri, May 05, '95
1795;533;40;monthly issuance;Sun, May 07, '95
1796;3940;35;weekly issuance;Sun, May 07, '95
1797;4538;70;monthly issuance;Sun, May 07, '95
1798;454;7;monthly issuance;Sun, May 07, '95
1799;1183;12;monthly issuance;Mon, May 08, '95
1800;2323;72;monthly issuance;Mon, May 08, '95
1801;463;51;monthly issuance;Mon, May 08, '95
1802;285;17;monthly issuance;Mon, May 08, '95
1803;4105;58;monthly issuance;Mon, May 08, '95
1804;2525;45;monthly issuance;Mon, May 08, '95
1805;6434;1;monthly issuance;Mon, May 08, '95
1806;2919;77;monthly issuance;Wed, May 10, '95
1807;1741;21;monthly issuance;Wed, May 10, '95
1808;746;75;monthly issuance;Wed, May 10, '95
1809;256;37;monthly issuance;Sun, May 14, '95
1810;3845;48;monthly issuance;Sun, May 14, '95
1811;4014;56;issuance after transaction;Mon, May 15, '95
1812;2178;64;monthly issuance;Mon, May 15, '95
1813;2935;68;monthly issuance;Mon, May 15, '95
1814;544;32;monthly issuance;Mon, May 15, '95
1815;1720;35;monthly issuance;Tue, May 16, '95
1816;875;63;monthly issuance;Wed, May 17, '95
1817;733;49;weekly issuance;Wed, May 17, '95
1818;3251;59;monthly issuance;Thu, May 18, '95
1819;5358;4;monthly issuance;Thu, May 18, '95
1820;2521;63;monthly issuance;Fri, May 19, '95
1821;10963;16;monthly issuance;Sat, May 20, '95
1822;57;1;monthly issuance;Sun, May 21, '95
1823;4589;4;monthly issuance;Mon, May 22, '95
1824;490;45;monthly issuance;Tue, May 23, '95
1825;3386;2;monthly issuance;Tue, May 23, '95
1826;8998;61;monthly issuance;Wed, May 24, '95
1827;11349;1;weekly issuance;Fri, May 26, '95
1828;2969;29;monthly issuance;Fri, May 26, '95
1829;1530;70;monthly issuance;Sat, May 27, '95
1830;1642;64;monthly issuance;Sat, May 27, '95
1831;6358;3;monthly issuance;Sat, May 27, '95
1832;10001;24;monthly issuance;Sun, May 28, '95
1833;3186;10;monthly issuance;Sun, May 28, '95
1834;1059;8;monthly issuance;Tue, May 30, '95
1835;3624;32;weekly issuance;Tue, May 30, '95
1836;1974;42;monthly issuance;Thu, Jun 01, '95
1837;2559;32;monthly issuance;Thu, Jun 01, '95
1838;11069;37;monthly issuance;Fri, Jun 02, '95
1839;3874;51;monthly issuance;Fri, Jun 02, '95
1840;3520;72;monthly issuance;Sun, Jun 04, '95
1841;2018;42;monthly issuance;Sun, Jun 04, '95
1842;2877;37;monthly issuance;Sun, Jun 04, '95
1843;2642;68;monthly issuance;Mon, Jun 05, '95
1844;553;26;monthly issuance;Tue, Jun 06, '95
1845;1092;41;monthly issuance;Tue, Jun 06, '95
1846;471;47;monthly issuance;Wed, Jun 07, '95
1847;53;77;monthly issuance;Wed, Jun 07, '95
1848;1413;65;monthly issuance;Wed, Jun 07, '95
1849;5774;1;monthly issuance;Thu, Jun 08, '95
1850;3392;1;monthly issuance;Thu, Jun 08, '95
1851;1465;30;monthly issuance;Thu, Jun 08, '95
1852;1420;68;monthly issuance;Thu, Jun 08, '95
1853;1620;17;monthly issuance;Thu, Jun 08, '95
1854;4121;54;monthly issuance;Thu, Jun 08, '95
1855;754;1;monthly issuance;Thu, Jun 08, '95
1856;3045;1;monthly issuance;Thu, Jun 08, '95
1857;3453;13;monthly issuance;Thu, Jun 08, '95
1858;1696;43;monthly issuance;Fri, Jun 09, '95
1859;2139;8;monthly issuance;Fri, Jun 09, '95
1860;1793;56;monthly issuance;Sat, Jun 10, '95
1861;3725;33;monthly issuance;Sun, Jun 11, '95
1862;896;3;monthly issuance;Sun, Jun 11, '95
1863;3252;12;monthly issuance;Mon, Jun 12, '95
1864;808;69;monthly issuance;Tue, Jun 13, '95
1865;3601;54;monthly issuance;Tue, Jun 13, '95
1866;131;52;monthly issuance;Tue, Jun 13, '95
1867;3124;6;monthly issuance;Tue, Jun 13, '95
1868;7618;72;weekly issuance;Tue, Jun 13, '95
1869;807;76;weekly issuance;Tue, Jun 13, '95
1870;3847;33;monthly issuance;Tue, Jun 13, '95
1871;223;39;monthly issuance;Tue, Jun 13, '95
1872;2328;35;monthly issuance;Wed, Jun 14, '95
1873;1519;9;monthly issuance;Wed, Jun 14, '95
1874;10019;8;monthly issuance;Thu, Jun 15, '95
1875;458;7;monthly issuance;Fri, Jun 16, '95
1876;120;65;weekly issuance;Fri, Jun 16, '95
1877;1846;6;monthly issuance;Sat, Jun 17, '95
1878;2096;32;monthly issuance;Sat, Jun 17, '95
1879;2297;46;monthly issuance;Sun, Jun 18, '95
1880;7184;5;monthly issuance;Mon, Jun 19, '95
1881;2781;16;monthly issuance;Tue, Jun 20, '95
1882;1031;74;monthly issuance;Tue, Jun 20, '95
1883;3810;43;monthly issuance;Thu, Jun 22, '95
1884;1151;40;monthly issuance;Fri, Jun 23, '95
1885;1728;74;monthly issuance;Fri, Jun 23, '95
1886;9235;37;monthly issuance;Sat, Jun 24, '95
1887;3363;30;monthly issuance;Sat, Jun 24, '95
1888;3436;5;monthly issuance;Sat, Jun 24, '95
1889;2533;49;monthly issuance;Tue, Jun 27, '95
1890;99;1;monthly issuance;Tue, Jun 27, '95
1891;638;65;monthly issuance;Wed, Jun 28, '95
1892;2292;41;monthly issuance;Thu, Jun 29, '95
1893;1725;72;issuance after transaction;Mon, Jul 03, '95
1894;3410;39;monthly issuance;Mon, Jul 03, '95
1895;1597;68;monthly issuance;Tue, Jul 04, '95
1896;2041;48;monthly issuance;Wed, Jul 05, '95
1897;5742;74;issuance after transaction;Wed, Jul 05, '95
1898;4415;73;monthly issuance;Wed, Jul 05, '95
1899;4330;47;monthly issuance;Wed, Jul 05, '95
1900;3458;63;monthly issuance;Fri, Jul 07, '95
1901;3330;76;monthly issuance;Sat, Jul 08, '95
1902;6649;1;monthly issuance;Sat, Jul 08, '95
1903;3779;74;monthly issuance;Sat, Jul 08, '95
1904;1103;66;monthly issuance;Sun, Jul 09, '95
1905;731;5;monthly issuance;Tue, Jul 11, '95
1906;2307;60;monthly issuance;Wed, Jul 12, '95
1907;3474;23;monthly issuance;Wed, Jul 12, '95
1908;625;70;monthly issuance;Wed, Jul 12, '95
1909;1075;35;monthly issuance;Thu, Jul 13, '95
1910;2281;1;monthly issuance;Thu, Jul 13, '95
1911;3895;27;monthly issuance;Fri, Jul 14, '95
1912;5263;64;monthly issuance;Fri, Jul 14, '95
1913;5794;70;monthly issuance;Fri, Jul 14, '95
1914;1220;1;monthly issuance;Sat, Jul 15, '95
1915;1568;23;monthly issuance;Sat, Jul 15, '95
1916;1344;12;issuance after transaction;Sun, Jul 16, '95
1917;8547;14;weekly issuance;Mon, Jul 17, '95
1918;1135;1;monthly issuance;Mon, Jul 17, '95
1919;4263;5;monthly issuance;Mon, Jul 17, '95
1920;3532;73;monthly issuance;Tue, Jul 18, '95
1921;1251;34;weekly issuance;Tue, Jul 18, '95
1922;1936;70;monthly issuance;Tue, Jul 18, '95
1923;2244;46;monthly issuance;Wed, Jul 19, '95
1924;2310;15;monthly issuance;Wed, Jul 19, '95
1925;1994;42;monthly issuance;Wed, Jul 19, '95
1926;720;54;monthly issuance;Thu, Jul 20, '95
1927;1472;2;monthly issuance;Thu, Jul 20, '95
1928;2144;55;issuance after transaction;Fri, Jul 21, '95
1929;953;14;monthly issuance;Sat, Jul 22, '95
1930;4081;11;monthly issuance;Sat, Jul 22, '95
1931;10018;8;monthly issuance;Sun, Jul 23, '95
1932;2553;41;monthly issuance;Mon, Jul 24, '95
1933;2520;18;monthly issuance;Tue, Jul 25, '95
1934;1252;13;weekly issuance;Wed, Jul 26, '95
1935;3357;54;monthly issuance;Wed, Jul 26, '95
1936;6985;38;monthly issuance;Thu, Jul 27, '95
1937;2957;25;monthly issuance;Fri, Jul 28, '95
1938;4948;43;monthly issuance;Sat, Jul 29, '95
1939;1803;24;monthly issuance;Sat, Jul 29, '95
1940;2577;7;monthly issuance;Sun, Jul 30, '95
1941;1009;1;weekly issuance;Tue, Aug 01, '95
1942;2265;65;monthly issuance;Thu, Aug 03, '95
1943;675;58;monthly issuance;Thu, Aug 03, '95
1944;5033;54;monthly issuance;Thu, Aug 03, '95
1945;1971;41;monthly issuance;Fri, Aug 04, '95
1946;2830;20;monthly issuance;Fri, Aug 04, '95
1947;1927;42;monthly issuance;Fri, Aug 04, '95
1948;5118;72;monthly issuance;Sat, Aug 05, '95
1949;3203;23;monthly issuance;Mon, Aug 07, '95
1950;3270;30;monthly issuance;Tue, Aug 08, '95
1951;1520;48;monthly issuance;Tue, Aug 08, '95
1952;4681;70;monthly issuance;Tue, Aug 08, '95
1953;3902;1;monthly issuance;Tue, Aug 08, '95
1954;8327;1;weekly issuance;Tue, Aug 08, '95
1955;1203;72;monthly issuance;Wed, Aug 09, '95
1956;2608;19;monthly issuance;Wed, Aug 09, '95
1957;2206;45;monthly issuance;Thu, Aug 10, '95
1958;3216;3;monthly issuance;Fri, Aug 11, '95
1959;1122;13;monthly issuance;Sat, Aug 12, '95
1960;786;53;monthly issuance;Sat, Aug 12, '95
1961;3631;1;monthly issuance;Sun, Aug 13, '95
1962;2514;16;monthly issuance;Sun, Aug 13, '95
1963;75;1;monthly issuance;Sun, Aug 13, '95
1964;3679;64;monthly issuance;Tue, Aug 15, '95
1965;2562;35;monthly issuance;Tue, Aug 15, '95
1966;2280;68;monthly issuance;Thu, Aug 17, '95
1967;3896;45;monthly issuance;Thu, Aug 17, '95
1968;11138;70;weekly issuance;Fri, Aug 18, '95
1969;5213;1;monthly issuance;Fri, Aug 18, '95
1970;531;31;monthly issuance;Fri, Aug 18, '95
1971;6856;43;monthly issuance;Sat, Aug 19, '95
1972;5024;70;monthly issuance;Sun, Aug 20, '95
1973;560;36;monthly issuance;Sun, Aug 20, '95
1974;11382;74;monthly issuance;Sun, Aug 20, '95
1975;2855;27;monthly issuance;Mon, Aug 21, '95
1976;2858;56;monthly issuance;Tue, Aug 22, '95
1977;3763;55;monthly issuance;Wed, Aug 23, '95
1978;995;64;monthly issuance;Wed, Aug 23, '95
1979;3315;23;monthly issuance;Thu, Aug 24, '95
1980;3582;19;monthly issuance;Sat, Aug 26, '95
1981;420;75;monthly issuance;Sat, Aug 26, '95
1982;937;43;monthly issuance;Sat, Aug 26, '95
1983;4258;51;monthly issuance;Sat, Aug 26, '95
1984;5066;13;weekly issuance;Sun, Aug 27, '95
1985;2236;73;monthly issuance;Sun, Aug 27, '95
1986;3995;12;monthly issuance;Sun, Aug 27, '95
1987;894;46;monthly issuance;Sun, Aug 27, '95
1988;418;36;monthly issuance;Sun, Aug 27, '95
1989;3254;36;monthly issuance;Sun, Aug 27, '95
1990;32;5;monthly issuance;Mon, Aug 28, '95
1991;213;73;monthly issuance;Tue, Aug 29, '95
1992;2833;64;monthly issuance;Wed, Aug 30, '95
1993;3553;70;monthly issuance;Wed, Aug 30, '95
1994;9052;43;issuance after transaction;Wed, Aug 30, '95
1995;3139;12;monthly issuance;Wed, Aug 30, '95
1996;1562;1;monthly issuance;Wed, Aug 30, '95
1997;1961;13;monthly issuance;Wed, Aug 30, '95
1998;353;24;monthly issuance;Wed, Aug 30, '95
1999;1640;13;monthly issuance;Fri, Sep 01, '95
2000;6872;15;monthly issuance;Sat, Sep 02, '95
2001;532;26;monthly issuance;Sat, Sep 02, '95
2002;674;49;monthly issuance;Sat, Sep 02, '95
2003;10365;22;monthly issuance;Sat, Sep 02, '95
2004;430;54;monthly issuance;Sat, Sep 02, '95
2005;429;63;monthly issuance;Sun, Sep 03, '95
2006;3269;37;monthly issuance;Sun, Sep 03, '95
2007;1810;50;monthly issuance;Sun, Sep 03, '95
2008;665;8;monthly issuance;Sun, Sep 03, '95
2009;3855;33;monthly issuance;Mon, Sep 04, '95
2010;3866;60;monthly issuance;Tue, Sep 05, '95
2011;3914;33;monthly issuance;Tue, Sep 05, '95
2012;3807;53;monthly issuance;Tue, Sep 05, '95
2013;3925;1;monthly issuance;Tue, Sep 05, '95
2014;219;28;monthly issuance;Wed, Sep 06, '95
2015;3552;62;monthly issuance;Wed, Sep 06, '95
2016;7957;51;monthly issuance;Thu, Sep 07, '95
2017;1149;18;monthly issuance;Thu, Sep 07, '95
2018;1423;76;monthly issuance;Fri, Sep 08, '95
2019;2853;54;monthly issuance;Fri, Sep 08, '95
2020;803;19;monthly issuance;Sat, Sep 09, '95
2021;2456;65;monthly issuance;Sat, Sep 09, '95
2022;619;1;weekly issuance;Sat, Sep 09, '95
2023;301;60;monthly issuance;Sun, Sep 10, '95
2024;372;55;monthly issuance;Sun, Sep 10, '95
2025;3492;33;monthly issuance;Sun, Sep 10, '95
2026;6463;16;monthly issuance;Mon, Sep 11, '95
2027;3628;70;monthly issuance;Tue, Sep 12, '95
2028;2358;7;monthly issuance;Wed, Sep 13, '95
2029;1613;1;monthly issuance;Wed, Sep 13, '95
2030;2866;43;monthly issuance;Wed, Sep 13, '95
2031;3010;46;monthly issuance;Wed, Sep 13, '95
2032;3368;24;monthly issuance;Thu, Sep 14, '95
2033;5125;1;monthly issuance;Thu, Sep 14, '95
2034;994;72;monthly issuance;Fri, Sep 15, '95
2035;1674;1;monthly issuance;Fri, Sep 15, '95
2036;3234;1;monthly issuance;Sat, Sep 16, '95
2037;1452;45;monthly issuance;Sat, Sep 16, '95
2038;9377;1;monthly issuance;Sun, Sep 17, '95
